"Codigo";"Descripcion";"Capacidad";"Grupo";"TS Estandar";
"005608";"REVESTIMIENTO TEXTURADO TERPLAST REVOQUE ACRILICO BLANCO X  5";"005001";"0152";"503";
"005609";"REVESTIMIENTO TEXTURADO TERPLAST REVOQUE ACRILICO BLANCO X 25";"025002";"0152";"503";
"005610";"REVESTIMIENTO TEXTURADO TERPLAST REVOQUE ACRILICO CLEAR X 25";"025002";"0152";"503";
"005611";"FONDO ANTIOXIDO TERSUAVE MATE MARFIL X  4";"004000";"0152";"503";
"005612";"ESMALTE EPOXI TERSUAVE INDULAC NEGRO X  1";"001001";"0152";"503";
"005613";"D8401.E5 DESENGRASANTE BASE AGUA X 5";"005000";"0169";"503";
"005614";"MEZCLA ADHESIVA CAPA GRUESA WEBER VEREDAS X 30";"030000";"0163";"503";
"005615";"FONDO ANTIOXIDO TERSUAVE MATE NEGRO X  4";"004000";"0152";"503";
"005616";"REPARADOR DE HORMIGON VISTO WEBER HORMIESTETIC X 25";"025002";"0163";"503";
"005617";"LATEX INTERIOR/EXTERIOR TERSEN MATE TOSTADO ARMONIA X 1";"001001";"0152";"503";
"005618";"LATEX INTERIOR/EXTERIOR TERSEN MATE TOSTADO ARMONIA X 4";"004000";"0152";"503";
"005619";"LATEX INTERIOR/EXTERIOR TERSEN MATE GRIS MISTERIO X 1";"001001";"0152";"503";
"005620";"LATEX INTERIOR/EXTERIOR TERSEN MATE GRIS MISTERIO X 4";"004000";"0152";"503";
"005621";"LATEX INTERIOR/EXTERIOR TERSEN MATE BEIGE SUTIL X 1";"001001";"0152";"503";
"005622";"LATEX INTERIOR/EXTERIOR TERSEN MATE BEIGE SUTIL X 4";"004000";"0152";"503";
"005623";"MEMBRANA ASFALTICA EMAPI W400 AL MAX 35KG";"001000";"0182";"503";
"005624";"MEMBRANA AUTOADHESIVA FITA FLEX 0,10X25MTS";"001000";"0182";"503";
"005625";"MEMBRANA AUTOADHESIVA FITA FLEX 0,15X25MTS";"001000";"0182";"503";
"005626";"MEMBRANA AUTOADHESIVA FITA FLEX 0,20X25MTS";"001000";"0182";"503";
"005627";"FONDO ANTIOXIDO TERSUAVE MATE GRIS X  4";"004000";"0152";"503";
"005628";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X  40";"001000";"0102";"503";
"005629";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X  60";"001000";"0102";"503";
"005630";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X  80";"001000";"0102";"503";
"005631";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 100";"001000";"0102";"503";
"005632";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 120";"001000";"0102";"503";
"005633";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 150";"001000";"0102";"503";
"005634";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 180";"001000";"0102";"503";
"005635";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 220";"001000";"0102";"503";
"005636";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 240";"001000";"0102";"503";
"005637";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 280";"001000";"0102";"503";
"005638";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 320";"001000";"0102";"503";
"005639";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 360";"001000";"0102";"503";
"005640";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 400";"001000";"0102";"503";
"005641";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 600";"001000";"0102";"503";
"005642";"DISCO LIJA DOBLE A BX94 MASTER PLUMA  AUF6P 152X 800";"001000";"0102";"503";
"005643";"RODILLO ESQUINERO DE ESPUMA 10CM X 25MM(REE)";"001000";"0165";"503";
"005644";"FONDO ANTIOXIDO TERSUAVE MATE VERDE X  4";"004000";"0152";"503";
"005645";"PINTURA ASFALTICA SOLVENTE SUPERFLEX X  1";"001001";"0182";"503";
"005646";"PINTURA ASFALTICA SOLVENTE SUPERFLEX X  4";"004000";"0182";"503";
"005647";"PINTURA ASFALTICA SOLVENTE SUPERFLEX X 18";"018001";"0182";"503";
"005648";"MEMBRANA ASFALTICA EMAPI D 400 AL 35KG";"001000";"0182";"503";
"005649";"MEMBRANA ASFALTICA EMAPI D 450 AL 40KG";"001000";"0182";"503";
"005650";"ACOPLE RAPIDO H25 1"" RI PLASTICO";"001000";"0163";"503";
"005651";"ACOPLAMIENTO GEKA CON BOQUILLA 3/4";"001000";"0163";"503";
"005652";"ACOPLE GEKA RI 1""";"001000";"0163";"503";
"005653";"MAGUERA MORTERO 25MM";"001000";"0163";"503";
"005654";"ROTOR MONOMIX LILA REGULABLE";"001000";"0163";"503";
"005655";"STATOR MONOMIX LILA";"001000";"0163";"503";
"005656";"STATOR UE 45 / 7 AMARILLO REGULABLE 35MM";"001000";"0163";"503";
"005657";"ROTOR UE 45 / 7 AMARILLO 35MM";"001000";"0163";"503";
"005658";"STATOR AUTOAJUSTABLE GRIS D4";"001000";"0163";"503";
"005659";"ROTOR D4";"001000";"0163";"503";
"005660";"MANGO RODILLO MINI FF  8CM(MRM8)";"001000";"0165";"503";
"005661";"MANGO RODILLO MINI FF 10CM(MRM10)";"001000";"0165";"503";
"005662";"MANGO RODILLO MINI FF 15CM(MRM15)";"001000";"0165";"503";
"005663";"PINCEL REDONDO N 15(PRE15)";"001000";"0165";"503";
"005664";"PINCEL REDONDO N 18(PRE18)";"001000";"0165";"503";
"005665";"PINCEL REDONDO N 25(PRE25)";"001000";"0165";"503";
"005666";"RODILLO PARA TEXTURA RUSTICA 22CM(RO100)";"001000";"0165";"503";
"005667";"RODILLO PARA TEXTURA RUSTICA 10CM(RO101)";"001000";"0165";"503";
"005668";"APLICADOR ESQUINERO PREMIUM(A15MA)";"001000";"0165";"503";
"005669";"BREA EN PAN OXIFLEX HOGAR 20KG";"020001";"0182";"503";
"005670";"D807P.48 DILUYENTE MEDIO PU/POLIESTER PPG X 200";"200000";"0134";"503";
"005671";"MAQUINA DUO MIX (98-0015 )";"001000";"0163";"501";
"005672";"MATEANTE EN POLVO VANGUARD X 4 KG";"004001";"0195";"503";
"005673";"MEMBRANA ASFALTICA EMAPI N 500 AL PLUS 43KG";"001001";"0182";"503";
"005674";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM   #40";"001000";"0181";"503";
"005675";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM   #60";"001000";"0181";"503";
"005676";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM   #80";"001000";"0181";"503";
"005677";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM  #120";"001000";"0181";"503";
"005678";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM  #150";"001000";"0181";"503";
"005679";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM  #180";"001000";"0181";"503";
"005680";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM  #220";"001000";"0181";"503";
"005681";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM  #240";"001000";"0181";"503";
"005682";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM  #320";"001000";"0181";"503";
"005683";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM  #400";"001000";"0181";"503";
"005684";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM  #500";"001000";"0181";"503";
"005685";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM  #600";"001000";"0181";"503";
"005686";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM #1000";"001000";"0181";"503";
"005687";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM #1500";"001000";"0181";"503";
"005688";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM #2000";"001000";"0181";"503";
"005689";"DISCO LIJA OXIDO ALUMINIO RAPIFIX 6A AMARILLO 150MM #2500";"001000";"0181";"503";
"005690";"ESMALTE SINTETICO TERSPRAY MARTILLADO SECADO RAPIDO GRIS ACERO X 4";"004000";"0153";"503";
"005691";"ESMALTE SINTETICO TERSPRAY MARTILLADO SECADO RAPIDO AZUL OSCURO X 1";"001001";"0153";"503";
"005692";"ESMALTE SINTETICO TERSPRAY MARTILLADO SECADO RAPIDO AZUL OSCURO X 4";"004000";"0153";"503";
"005693";"ESMALTE SINTETICO TERSPRAY MARTILLADO SECADO RAPIDO VERDE ESMERALDA X 1";"001001";"0153";"503";
"005694";"ESMALTE SINTETICO TERSPRAY MARTILLADO SECADO RAPIDO VERDE ESMERALDA X 4";"004000";"0153";"503";
"005695";"ADITIVO TEXTURANTE TERSPRAY X 0,04";"000041";"0153";"503";
"005696";"ESMALTE EPOXI VANGUARD GRIS CEMENTO RAL 7023 X  3,2";"003020";"0195";"503";
"005697";"ESMALTE EPOXI VANGUARD GRIS CEMENTO RAL 7023 X 16";"016100";"0195";"503";
"005698";"CINTA DE PAPEL FIJAPEL 48MMX40MT";"001000";"0181";"503";
"005699";"FONDO ANTIOXIDO TERSUAVE MATE ROJO X  4";"004000";"0152";"503";
"005700";"KIT DE 5 PINCELES DE POLI ESPUMA(KITP1)";"001000";"0165";"503";
"005701";"LATEX INTERIOR TERSEN BLANCO X 10";"010000";"0152";"503";
"005702";"D740/E3.5 BLACK X 3,5";"003500";"0134";"503";
"005703";"D7410AL DELTRON BC BRIGHT BLUE X 1";"001001";"0134";"503";
"005704";"D7440AL WARM YELLOW X 1";"001001";"0134";"503";
"005705";"D7460AL DELTRON BC MAGENTA X 1";"001001";"0134";"503";
"005706";"D7480AL DELTRON BC TRANSPARENT MAROON X 1";"001001";"0134";"503";
"005707";"D7490AL DELTRON BC MARRON X 1";"001001";"0134";"503";
"005708";"D7500AL DELTRON BC OLIVE X 1";"001001";"0134";"503";
"005709";"D751/E1 DELTRON BC PERLA BLANCA X 1";"001001";"0134";"503";
"005710";"D752/E1 DELTRON BC ROJO X 1";"001001";"0134";"503";
"005711";"D753/E3.5 DELTRON BC BASECOAT WHITE X 3,5";"003500";"0134";"503";
"005712";"D754/E1 DELTRON BC AZUL TRANSPARENTE X 1";"001001";"0134";"503";
"005713";"D756/E1 DELTRON BC BLUE BLACK X 1";"001001";"0134";"503";
"005714";"D7570AL DELTRON BC RUBY X 1";"001001";"0134";"503";
"005715";"D759/E1 DELTRON BC BASE MATEANTE X 1";"001001";"0134";"503";
"005716";"D760/E1 TRANSPARENT MID SHADE BLUE X 1";"001001";"0134";"503";
"005717";"D761/E1 RICH RED BLUE X 1";"001001";"0134";"503";
"005718";"D762/E1 DELTRON BC VIOLET BLUE X 1";"001001";"0134";"503";
"005719";"D763/E1 DELTRON BC BLUE PEARL X 1";"001001";"0134";"503";
"005720";"D7640AL DELTRON BC RED VIOLET X 1";"001001";"0134";"503";
"005721";"D7650AL DELTRON BC FINE RED PEARL X 1";"001001";"0134";"503";
"005722";"D7670AL DELTRON BC FINE SATIN ALUMINIUM X 1";"001001";"0134";"503";
"005723";"D768/E1 DELTRON BC MEDIUM SATIN ALUMINIUM X 1";"001001";"0134";"503";
"005724";"D769/E1 D769 DELTRON BC SILVER EXTRA FINE X 1";"001001";"0134";"503";
"005725";"D770/E3.5 DELTRON BC ALUMINIO FINO X 3,5";"003500";"0134";"503";
"005726";"D771/E3.5 DELTRON BC ALUMINIO MEDIO X 3,5";"003500";"0134";"503";
"005727";"D772/E3.5 DELTRON BC ALUMINIO GRUESO X 3,5";"003500";"0134";"503";
"005728";"D7760AL DELTRON BC AZUL X 1";"001001";"0134";"503";
"005729";"D7770AL DELTRON BC VERDE TRANSPARENTE X 1";"001001";"0134";"503";
"005730";"D7780AL YELLOW OXIDE X 1";"001001";"0134";"503";
"005731";"D7790AL DELTRON BC ROJO OXIDO X 1";"001001";"0134";"503";
"005732";"D7800AL DELTRON BC AMARILLO BRILLANTE X 1";"001001";"0134";"503";
"005733";"D789/E3.5 DELTRON BC JET BLACK X 3,5";"003500";"0134";"503";
"005734";"D7900AL DELTRON BC TRANSPARENT ORANGE X 1";"001001";"0134";"503";
"005735";"D7920AL DELTRON BC NARANJA LUMINOSO X 1";"001001";"0134";"503";
"005736";"D7930AL DELTRON BC BRIGHT RED PEARL X 1";"001001";"0134";"503";
"005737";"D7940AL DELTRON BC VERDANT YELLOW X 1";"001001";"0134";"503";
"005738";"D7970AL DELTRON BC VERDE PTHALO X 1";"001001";"0134";"503";
"005739";"D8950AL DELTRON BC COLOR BLENDER X 1";"001001";"0134";"503";
"005740";"D9021/E0.35 DELTRON BC VIOLA FANTASY X 0,350";"000351";"0134";"503";
"005741";"D9037/E0.35 DELTRON BC TROPIC SUNRISE X 0,350";"000351";"0134";"503";
"005742";"D9420AL DELTRON BC GRAPHITE BLACK X 1";"001001";"0134";"503";
"005743";"D9430AL DELTRON BC FINE BLUE PEARL X 1";"001001";"0134";"503";
"005744";"D9440AL DELTRON BC ALUM. DORADO GRANO MEDIO X 1";"001001";"0134";"503";
"005745";"D945/E1 DELTRON BC PERLA AMARILLO ORO X 1";"001001";"0134";"503";
"005746";"D946/E3.5 DELTRON BC ALUM.LENTIC.  EXTRA FINO X 3,5";"003500";"0134";"503";
"005747";"D952/E3.5 DELTRON BC ALUM. LENTICULAR FINO X 3,5";"003500";"0134";"503";
"005748";"D953/E1 DELTRON BC ALUM. LENTICULAR GRUESO X 1";"001001";"0134";"503";
"005749";"D9540AL DELTRON BC EXTRA FINE WHITE PEARL X 1";"001001";"0134";"503";
"005750";"D9550AL DELTRON BC PERLA COBRE X 1";"001001";"0134";"503";
"005751";"D9560AL DELTRON BC PERLA AMARILLA X 1";"001001";"0134";"503";
"005752";"D9570AL DELTRON BC PERLA VERDE X 1";"001001";"0134";"503";
"005753";"D9580AL DELTRON BC PERLA VIOLETA X 1";"001001";"0134";"503";
"005754";"D9590AL DELTRON BC ULTRA FINE WHITE X 1";"001001";"0134";"503";
"005755";"D9600AL DELTRON BC PERLA ROJA X 1";"001001";"0134";"503";
"005756";"D9640AL AMARILLO LUMINOSO X 1";"001001";"0134";"503";
"005757";"D9650AL BC ORANGE PEARL X 1";"001001";"0134";"503";
"005758";"D9660AL DELTRON BC TRACE WHITE X 1";"001001";"0134";"503";
"005759";"D9670AL DELTRON BC TRACE BLACK X 1";"001001";"0134";"503";
"005760";"D9680AL DELTRON BC TRACE RED X 1";"001001";"0134";"503";
"005761";"D9690AL DELTRON BC TRACE YELLOW X 1";"001001";"0134";"503";
"005762";"D9700AL DELTRON BC TRACE BLUE X 1";"001001";"0134";"503";
"005763";"D9710AL DELTRON TRACE GREEN BC X 1";"001001";"0134";"503";
"005764";"D973/E1 DELTRON BC RED GREEN PEARL X 1";"001001";"0134";"503";
"005765";"D9760AL DELTRON BC MAGENTA X 1";"001001";"0134";"503";
"005766";"D9770AL DELTRON BC RED SHADE BLUE X 1";"001001";"0134";"503";
"005767";"D9780AL DELTRON BC SCARLET X 1";"001001";"0134";"503";
"005768";"D9790AL DELTRON BC TRANSPARENT VIOLET X 1";"001001";"0134";"503";
"005769";"D9800AL DELTRON BC TRANSPARENT GOLD X 1";"001001";"0134";"503";
"005770";"D9810AL DELTRON BC INTENSE VIOLET X 1";"001001";"0134";"503";
"005771";"D9830AL DELTRON BC ORANGE ALUMINIUM X 1";"001001";"0134";"503";
"005772";"D985/E1 DELTRON BC BLUE ALUMINIUM X 1";"001001";"0134";"503";
"005773";"D9890AL DELTRON BC COARSE SILVER DOLLAR ALUMINIUM X 1";"001001";"0134";"503";
"005774";"D990/E1 DELTRON BC FINE GLACIER WHITE X 1";"001001";"0134";"503";
"005775";"D991/E1 DELTRON BC RUBINE X 1";"001001";"0134";"503";
"005776";"PRLX1KAAH DELTRON BC CRYSTAL RED PEARL X 0,113";"000113";"0134";"503";
"005777";"PRLX2KAAH DELTRON BC CRYSTAL SILVER PEARL X 0,113";"000113";"0134";"503";
"005778";"PRLX3KAAH CRYSTAL GOLD PEARL X 0,133";"000113";"0134";"503";
"005779";"PRLX4KAAH DELTRON BC CRYSTAL BLUE PEARL X 0,113";"000113";"0134";"503";
"005780";"PRLX5KAAH DELTRON BC STELLAR GREEN PEARL X 0,113";"000113";"0134";"503";
"005781";"PRLX6KAAH SOLARIS RED PEARL X 0,113";"000113";"0134";"503";
"005782";"PRLX7KAAH DELTRON BC FIRESIDE COPPER PEARL X 0,113";"000113";"0134";"503";
"005783";"PRLX8KAAH DELTRON BC COSMIC TURQUOISE PEARL X 0,113";"000113";"0134";"503";
"005784";"PRLX9KAAH DELTRON BC AMETHYST DREAM PEARL X X 0,113";"000113";"0134";"503";
"005785";"ROTOR AZUL";"001000";"0163";"503";
"005786";"STATOR AZUL AUTORREGULABLE";"001000";"0163";"503";
"005787";"IMPERMEABILIZANTE PARA FRENTES REVECAUCHO NEGRO X 11";"011001";"0144";"503";
"005788";"IMPERMEABILIZANTE PARA FRENTES REVECAUCHO NEGRO X 22";"022000";"0144";"503";
"005789";"IMPERMEABILIZANTE PARA FRENTES REVECAUCHO ROJO X 11";"011001";"0144";"503";
"005790";"IMPERMEABILIZANTE PARA FRENTES REVECAUCHO ROJO X 22";"022000";"0144";"503";
"005791";"IMPERMEABILIZANTE PARA FRENTES REVECAUCHO VERDE X 11";"011001";"0144";"503";
"005792";"IMPERMEABILIZANTE PARA FRENTES REVECAUCHO VERDE X 22";"022000";"0144";"503";
"005793";"IMPERMEABILIZANTE PARA FRENTES REVECAUCHO GRIS CLARO X 11";"011001";"0144";"503";
"005794";"IMPERMEABILIZANTE PARA FRENTES REVECAUCHO GRIS CLARO X 22";"022000";"0144";"503";
"005795";"PULIDORA 3D ROTO ORBITAL (L-37PRO)";"001000";"0191";"503";
"005796";"AEROSOL AL AGUA RUST-OLEUM LOW ODOR NEGRO X 0,312 (388245)";"000312";"0146";"503";
"005797";"AEROSOL AL AGUA RUST-OLEUM LOW ODOR GRIS ANCLA X 0,312 (388246)";"000312";"0146";"503";
"005798";"AEROSOL AL AGUA RUST-OLEUM LOW ODOR ROJO LADYBUG X 0,312 (388247)";"000312";"0146";"503";
"005799";"AEROSOL AL AGUA RUST-OLEUM LOW ODOR AMARILLO MARGARITA X 0,312 (388269)";"000312";"0146";"503";
"005800";"AEROSOL AL AGUA RUST-OLEUM LOW ODOR VERDE SUERTE X 0,312 (388270)";"000312";"0146";"503";
"005801";"AEROSOL AL AGUA RUST-OLEUM LOW ODOR AZUL MARINO X 0,312 (388271)";"000312";"0146";"503";
"005802";"AEROSOL AL AGUA RUST-OLEUM LOW ODOR BLANCO NIEVE X 0,312 (388274)";"000312";"0146";"503";
"005811";"FONDO ANTIOXIDO TERSUAVE MATE MARFIL X 20";"020000";"0152";"503";
"005812";"TRAJE DE PINTURA ANTI ESTATICA  #M";"001000";"0134";"503";
"005813";"TRAJE DE PINTURA ANTI ESTATICA #EG";"001000";"0134";"503";
"005814";"TRAJE DE PINTURA ANTI ESTATICA #EXG";"001000";"0134";"503";
"005815";"FONDO ANTIOXIDO TERSUAVE MATE NEGRO X 20";"020000";"0152";"503";
"005816";"LATEX INTERIOR/EXTERIOR TERSUAVE DECO MATE BLANCO X  4";"004000";"0152";"503";
"005817";"LATEX INTERIOR/EXTERIOR TERSUAVE DECO MATE BLANCO X 10";"010000";"0152";"503";
"005818";"LATEX INTERIOR/EXTERIOR TERSUAVE DECO MATE BLANCO X 20";"020000";"0152";"503";
"005819";"LATEX EXTERIOR TERSUAVE DECO MATE BLANCO X  4";"004000";"0152";"503";
"005820";"LATEX EXTERIOR TERSUAVE DECO MATE BLANCO X 10";"010000";"0152";"503";
"005821";"LATEX EXTERIOR TERSUAVE DECO MATE BLANCO X 20";"020000";"0152";"503";
"005822";"COMPUESTO DE PULIDO Y SELLADO SIN SILICONA 3D 505 AAT CORRECTION GLAZE X 0,500(505OZ16)";"000500";"0191";"503";
"005823";"CREMA DE PULIDO 3D 520 ACA FINISHING POLISH X 0,500 (520OZ16)";"000500";"0191";"503";
"005824";"PINTURA PARA MELAMINA RUST OLEUM MATE VERDE PACIFICO X 0,887(PA000003)";"000887";"0146";"503";
"005825";"PINTURA PARA MELAMINA RUST OLEUM MATE BLANCO CRUDO X 0,887(PA000004)";"000887";"0146";"503";
"005826";"PINTURA PARA MELAMINA RUST OLEUM MATE GRIS PALIDO X 0,887(PA000005)";"000887";"0146";"503";
"005827";"FONDO ANTIOXIDO TERSUAVE MATE GRIS X 20";"020000";"0152";"503";
"005828";"IMPERMEABILIZANTE PARA MUROS Y TECHOS TECHESCO BLANCO X  4";"004000";"0138";"503";
"005829";"IMPERMEABILIZANTE PARA MUROS Y TECHOS TECHESCO BLANCO X 20";"020000";"0138";"503";
"005830";"IMPERMEABILIZANTE PARA MUROS Y TECHOS TECHESCO GRIS X  4";"004000";"0138";"503";
"005831";"IMPERMEABILIZANTE PARA MUROS Y TECHOS TECHESCO GRIS X 20";"020000";"0138";"503";
"005832";"IMPERMEABILIZANTE PARA MUROS Y TECHOS TECHESCO GRIS OSCURO X  4";"004000";"0138";"503";
"005833";"IMPERMEABILIZANTE PARA MUROS Y TECHOS TECHESCO GRIS OSCURO X 20";"020000";"0138";"503";
"005834";"IMPERMEABILIZANTE PARA MUROS Y TECHOS TECHESCO ROJO X  4";"004000";"0138";"503";
"005835";"IMPERMEABILIZANTE PARA MUROS Y TECHOS TECHESCO ROJO X 20";"020000";"0138";"503";
"005836";"LATEX INTERIOR/EXTERIOR MULTICOLOR BLANCO X 25";"025002";"0152";"503";
"005837";"LATEX INTERIOR TERSUAVE LAVABLE ANTIMANCHAS MATE BLANCO X  1";"001001";"0152";"503";
"005838";"LATEX INTERIOR TERSUAVE LAVABLE ANTIMANCHAS MATE BLANCO X  4";"004000";"0152";"503";
"005839";"LATEX INTERIOR TERSUAVE LAVABLE ANTIMANCHAS MATE BLANCO X 10";"010000";"0152";"503";
"005840";"LATEX INTERIOR TERSUAVE LAVABLE ANTIMANCHAS MATE BLANCO X 20";"020000";"0152";"503";
"005841";"MEMBRANA ASFALTICA EMAPI GEOTEXTIL N 500 GEO PINT PLUS 43KG";"001000";"0182";"503";
"005842";"MASILLA EPOXI TERSUAVE INDULAC BEIGE CLARO X 2";"002000";"0153";"503";
"005843";"MASILLA EPOXI TERSUAVE INDULAC BEIGE CLARO X 8";"008000";"0152";"503";
"005844";"FONDO ANTIOXIDO TERSUAVE MATE VERDE X 20";"020000";"0152";"503";
"005845";"MEMBRANA LIQUIDA PARA TECHOS TECHESCO BLANCO X  5";"005000";"0138";"503";
"005846";"MEMBRANA LIQUIDA PARA TECHOS TECHESCO BLANCO X 10";"010000";"0138";"503";
"005847";"MEMBRANA LIQUIDA PARA TECHOS TECHESCO BLANCO X 20";"020000";"0138";"503";
"005848";"MEMBRANA LIQUIDA PARA TECHOS TECHESCO NEGRO X  5";"005000";"0138";"503";
"005849";"MEMBRANA LIQUIDA PARA TECHOS TECHESCO NEGRO X 10";"010000";"0138";"503";
"005850";"MEMBRANA LIQUIDA PARA TECHOS TECHESCO NEGRO X 20";"020000";"0138";"503";
"005851";"MEMBRANA LIQUIDA PARA TECHOS TECHESCO ROJO X  5";"005000";"0138";"503";
"005852";"MEMBRANA LIQUIDA PARA TECHOS TECHESCO ROJO X 10";"010000";"0138";"503";
"005853";"MEMBRANA LIQUIDA PARA TECHOS TECHESCO ROJO X 20";"020000";"0138";"503";
"005854";"ESMALTE SINTETICO CRISTASOL BRILLANTE GRIS HIELO X 18";"018000";"0141";"503";
"005855";"FONDO EPOXI MASTIC VANGUARD TINTABLE TRANSPARENTE 72% X  3,2";"003020";"0195";"503";
"005856";"FONDO EPOXI MASTIC VANGUARD TINTABLE TRANSPARENTE 72% X 16";"016100";"0195";"503";
"005857";"FONDO EPOXI MASTIC VANGUARD GRIS 72% X  4";"004000";"0195";"503";
"005858";"FONDO EPOXI MASTIC VANGUARD GRIS 72% X 20";"020000";"0195";"503";
"005859";"CATALIZADOR PARA FONDO EPOXI MASTIC VANGUARD X  4";"004000";"0195";"503";
"005860";"CATALIZADOR PARA FONDO EPOXI MASTIC VANGUARD X 20";"020000";"0195";"503";
"005861";"US FLOORING SOLUTIONS PRIME&SEAL KIT(237333)";"000100";"0158";"503";
"005862";"US CONCRETE 8000S KIT EPOXI 100% SOLIDO GRIS CALRO X 11,34(388961)";"01134";"0158";"503";
"005863";"US CONCRETE 8000S KIT EPOXI 100% SOLIDO GRIS ARMADURA X 11,34(388962)";"01134";"0158";"503";
"005864";"US CONCRETE 8000S KIT EPOXI 100% SOLIDO TRANSPARENTE X 11,34(388964)";"01134";"0158";"503";
"005865";"US FLOORING SOLUTIONS TURBOKRETE MORTERO CONCRETE PASTCH GRIS KIT(253479)";"001000";"0158";"503";
"005866";"REVOQUE TERMOAISLANTE WEBERTHERM CLIMAMUR GRIS X 7";"007000";"0163";"503";
"005867";"DEMARCACION VIAL TERSUAVE COLOREADO ROJO X 20";"020000";"0153";"503";
"005868";"ACOPLE SINTETICO DUO MIX(98-0075)";"001000";"0163";"503";
"005869";"ESCALERA FIBRA DE VIDRIO SIN FIN BOMBERO  8 ESC.";"001000";"0149";"503";
"005870";"ESCALERA FIBRA DE VIDRIO SIN FIN BOMBERO 10 ESC.";"001000";"0149";"503";
"005871";"ESCALERA FIBRA DE VIDRIO SIN FIN BOMBERO 12 ESC.";"001000";"0149";"503";
"005872";"ESCALERA FIBRA DE VIDRIO SIN FIN BOMBERO 14 ESC.";"001000";"0149";"503";
"005873";"ESCALERA FIBRA DE VIDRIO SIN FIN BOMBERO 16 ESC.";"001000";"0149";"503";
"005874";"ESCALERA FIBRA DE VIDRIO SIN FIN BOMBERO 18 ESC.";"001000";"0149";"503";
"005875";"ESCALERA FIBRA DE VIDRIO SIN FIN BOMBERO 20 ESC.";"001000";"0149";"503";
"005876";"LATEX INTERIOR ALBALATEX ULTRALAVABLE ANTIMARCAS MATE BASE F X  0,900";"000900";"0108";"503";
"005877";"LATEX INTERIOR ALBALATEX ULTRALAVABLE ANTIMARCAS MATE BASE F X  3,600";"003600";"0108";"503";
"005878";"LATEX INTERIOR ALBALATEX ULTRALAVABLE ANTIMARCAS MATE BASE F X 17,400";"017400";"0108";"503";
"005879";"LATEX INTERIOR ALBALATEX ULTRALAVABLE ANTIMARCAS MATE BASE P X  0,900";"000900";"0108";"503";
"005880";"LATEX INTERIOR ALBALATEX ULTRALAVABLE ANTIMARCAS MATE BASE P X  3,600";"003600";"0108";"503";
"005881";"LATEX INTERIOR ALBALATEX ULTRALAVABLE ANTIMARCAS MATE BASE P X  8,700";"008700";"0108";"503";
"005882";"LATEX INTERIOR ALBALATEX ULTRALAVABLE ANTIMARCAS MATE BASE P X 17,400";"017400";"0108";"503";
"005883";"LATEX INTERIOR ALBALATEX ULTRALAVABLE ANTIMARCAS MATE BASE T X  0,900";"000900";"0108";"503";
"005884";"LATEX INTERIOR ALBALATEX ULTRALAVABLE ANTIMARCAS MATE BASE T X  3,600";"003600";"0108";"503";
"005885";"LATEX INTERIOR ALBALATEX ULTRALAVABLE ANTIMARCAS MATE BLANCO X  1";"001001";"0107";"503";
"005886";"LATEX INTERIOR ALBALATEX ULTRALAVABLE ANTIMARCAS MATE BLANCO X  4";"004000";"0107";"503";
